DMCODE,GiessenErgebnis,Anlage,OEFFNUNGSZEIT,DRUCKKORREKTUR_SOLL,Heizkreis11Beginn,Heizkreis11Max,Heizkreis11Ende,Heizkreis12Beginn,Heizkreis12Max,Heizkreis12Ende,Kuehlkreis2TempBeginn,Kuehlkreis9Durchfl.Max,Kuehlkreis11Durchfl.Max,Kuehlkreis15TempMax,Kuehlkreis17Durchfl.Max,Kuehlkreis22Durchfl.Max,Kuehlkreis23Durchfl.Max,Kuehlkreis27Durchfl.Ende,Kuehlkreis28Durchfl.Beginn,Thermo5Beginn
23623870160106,1,N36,228,0,80.4,80.6,80.6,97.6,98,97.8,418.6545455,68.7,3.4,342.8,35.4,0.86,0,0.86,0.020761905,391.02
23623870160106,1,N36,228,0,80.4,80.6,80.6,97.6,98,97.8,418.6545455,68.7,3.4,342.8,35.4,0.86,0,0.86,0.020761905,391.02
23623870160106,1,N36,228,0,80.4,80.6,80.6,97.6,98,97.8,418.6545455,68.7,3.4,342.8,35.4,0.86,0,0.86,0.020761905,391.02
23623870160106,1,N36,228,0,80.4,80.6,80.6,97.6,98,97.8,418.6545455,68.7,3.4,342.8,35.4,0.86,0,0.86,0.020761905,391.02
23623870160106,1,N36,228,0,80.4,80.6,80.6,97.6,98,97.8,418.6545455,68.7,3.4,342.8,35.4,0.86,0,0.86,0.020761905,391.02
23623940160106,0,N36,2055,0,66,66,65.8,83.2,83.2,80.6,385.8666667,2.3,3.2,310.2,3,0.88,0,0.905625,0.020761905,461.1
23623990160106,0,N36,219,0,61.2,61.2,60.6,72.6,72.8,72,418.6545455,70,68.4,336,35,0.86,1,0.86,0.020761905,391.02
23624030160106,0,N36,217,0,58,58,57.6,69,69,68.6,418.6545455,70,3.3,339.2,35.4,0.88,1.02,0.86,0.020761905,391.02
23624140170106,0,N36,204,0,69.8,70.8,70.8,84,85,85,418.6545455,68.7,68.9,342.2,34.1,0.84,0.96,0.84,0,391.02
23624180170106,1,N36,196,0,73.2,74,74,88.6,89.6,89.6,418.6545455,67.9,69.3,342.8,35.4,0.88,1.02,0.86,0.020761905,391.02
23624180170106,1,N36,196,0,73.2,74,74,88.6,89.6,89.6,418.6545455,67.9,69.3,342.8,35.4,0.88,1.02,0.86,0.020761905,391.02
23624180170106,1,N36,196,0,73.2,74,74,88.6,89.6,89.6,418.6545455,67.9,69.3,342.8,35.4,0.88,1.02,0.86,0.020761905,391.02
23624180170106,1,N36,196,0,73.2,74,74,88.6,89.6,89.6,418.6545455,67.9,69.3,342.8,35.4,0.88,1.02,0.86,0.020761905,391.02
23624180170106,1,N36,196,0,73.2,74,74,88.6,89.6,89.6,418.6545455,67.9,69.3,342.8,35.4,0.88,1.02,0.86,0.020761905,391.02
23624300170106,0,N36,222,0,79.2,79.4,79.4,96.4,96.6,96.6,418.6545455,68.7,2,343.2,35.4,0.88,1.04,0.86,0.020761905,391.02
23624390170106,0,N36,253,0,79.4,79.4,78.6,96.8,96.8,96.4,418.6545455,67.9,69.8,343.2,34.1,0.86,1,0.84,0.020761905,391.02
23624460170106,0,N36,203,0,64,66,66,80.6,83.2,83.2,418.6545455,69.2,69.4,326.6,34.1,0.92,1.06,0.86,0.020761905,373.4416667
23624480170106,0,N36,173,0,67.6,67.6,67.6,85.6,85.6,85,418.6545455,67.9,68.5,337.6,35.4,0.86,1.04,0.86,0.020761905,391.02
23624530170106,0,N36,192,0,62.8,62.8,61.4,79.2,79.2,77.4,418.6545455,68.7,68,343.2,34.1,0.88,1.02,0.86,0.020761905,391.02
23624550170106,0,N36,176,0,59.2,59.2,59,75,75,75,418.6545455,68.7,67.6,344.8,34.1,0.88,1.02,0.86,0,391.02
23624560170106,0,N36,864,0,53.8,55.6,55.6,69.6,71.4,71.4,418.6545455,68.7,4.4,328.8,35.4,0.88,1,0.86,0,359.2
23624660170106,0,N36,252,0,63.8,63.8,63.6,74.8,75,74.4,418.6545455,67.9,2,342.2,34.1,0.88,1,0.86,0,391.02
23624700170106,0,N36,209,0,63,63.2,63.2,73.6,73.8,73.6,418.6545455,70,69,344.2,34.2,0.88,1,0.86,0.020761905,391.02
23624710170106,0,N36,251,0,63,63.6,63.2,73.8,74.2,74,418.6545455,68.7,68.7,343.2,35.5,0.88,1.06,0.86,0.020761905,391.02
23624770170106,1,N36,254,0,63.4,63.6,63.2,74,74,74,418.6545455,67.9,68.7,334.8,35.5,0.92,1.02,0.86,0.020761905,383.25
23624770170106,1,N36,254,0,63.4,63.6,63.2,74,74,74,418.6545455,67.9,68.7,334.8,35.5,0.92,1.02,0.86,0.020761905,383.25
23624770170106,1,N36,254,0,63.4,63.6,63.2,74,74,74,418.6545455,67.9,68.7,334.8,35.5,0.92,1.02,0.86,0.020761905,383.25
23624770170106,1,N36,254,0,63.4,63.6,63.2,74,74,74,418.6545455,67.9,68.7,334.8,35.5,0.92,1.02,0.86,0.020761905,383.25
23624770170106,1,N36,254,0,63.4,63.6,63.2,74,74,74,418.6545455,67.9,68.7,334.8,35.5,0.92,1.02,0.86,0.020761905,383.25
23624830170106,1,N36,244,0,63.4,63.8,63.8,74.6,75,75,418.6545455,67.9,3.4,342.8,34.2,0.86,1,0.86,0.020761905,391.02
23624830170106,1,N36,244,0,63.4,63.8,63.8,74.6,75,75,418.6545455,67.9,3.4,342.8,34.2,0.86,1,0.86,0.020761905,391.02
23624830170106,1,N36,244,0,63.4,63.8,63.8,74.6,75,75,418.6545455,67.9,3.4,342.8,34.2,0.86,1,0.86,0.020761905,391.02
23624830170106,1,N36,244,0,63.4,63.8,63.8,74.6,75,75,418.6545455,67.9,3.4,342.8,34.2,0.86,1,0.86,0.020761905,391.02
23624830170106,1,N36,244,0,63.4,63.8,63.8,74.6,75,75,418.6545455,67.9,3.4,342.8,34.2,0.86,1,0.86,0.020761905,391.02
23624880170106,0,N36,176,0,72,73,73,85.6,87,87,418.6545455,68.7,67.7,343.8,35.5,0.88,1.02,0.86,0.020761905,391.02
23624920170106,0,N36,191,0,75.8,77,77,92,93.4,93.4,418.6545455,70,68.4,348.2,34.2,0.86,1,0.82,0.020761905,391.02
23624930170106,1,N36,1409,0,79,80,79.8,94.4,95.6,95.6,385.8666667,2.5,4.6,338.8,35.5,0.92,1,0.86,0.020761905,440.5
23624930170106,1,N36,1409,0,79,80,79.8,94.4,95.6,95.6,385.8666667,2.5,4.6,338.8,35.5,0.92,1,0.86,0.020761905,440.5
23624930170106,1,N36,1409,0,79,80,79.8,94.4,95.6,95.6,385.8666667,2.5,4.6,338.8,35.5,0.92,1,0.86,0.020761905,440.5
23624930170106,1,N36,1409,0,79,80,79.8,94.4,95.6,95.6,385.8666667,2.5,4.6,338.8,35.5,0.92,1,0.86,0.020761905,440.5
23624930170106,1,N36,1409,0,79,80,79.8,94.4,95.6,95.6,385.8666667,2.5,4.6,338.8,35.5,0.92,1,0.86,0.020761905,440.5
23624990180106,0,N36,188,0,89.6,89.8,89.6,109,109,109,418.6545455,68.7,68.2,341.6,34.2,0.86,1,0.84,0.020761905,391.02
23625020180106,0,N36,187,0,89.4,89.6,89.4,108.8,109,109,418.6545455,68,68.4,345.6,35.5,0.86,1.06,0.86,0,391.02
23625040180106,0,N36,212,0,89.4,89.6,89.6,109.4,109.4,109.4,418.6545455,69.3,69.2,347.8,34.2,0.88,1.02,0.86,0.020761905,391.02
23625100180106,1,N36,188,0,90.2,90.6,90.4,109.6,110,109.8,418.6545455,68.7,68.4,348.8,35.1,0.84,0.98,0.86,0,391.02
23625100180106,1,N36,188,0,90.2,90.6,90.4,109.6,110,109.8,418.6545455,68.7,68.4,348.8,35.1,0.84,0.98,0.86,0,391.02
23625100180106,1,N36,188,0,90.2,90.6,90.4,109.6,110,109.8,418.6545455,68.7,68.4,348.8,35.1,0.84,0.98,0.86,0,391.02
23625100180106,1,N36,188,0,90.2,90.6,90.4,109.6,110,109.8,418.6545455,68.7,68.4,348.8,35.1,0.84,0.98,0.86,0,391.02
23625100180106,1,N36,188,0,90.2,90.6,90.4,109.6,110,109.8,418.6545455,68.7,68.4,348.8,35.1,0.84,0.98,0.86,0,391.02
23625120180106,0,N36,200,0,90.6,90.8,90.6,110,110.4,110.4,418.6545455,69.3,68.4,346.6,35.5,0.88,1,0.86,0.020761905,391.02
23625150180106,0,N36,199,0,88.8,89,89,108.8,109,109,418.6545455,68.7,69.9,348.8,35.5,0.86,1,0.86,0.02,391.02
23625180180106,0,N36,201,0,88.4,88.6,88.6,108,108.2,108,418.6545455,69.3,68.9,348.2,35.5,0.86,1.06,0.86,0.02,391.02
23625200180106,0,N36,235,0,89,89.2,89,108.6,108.8,108.6,418.6545455,70.1,68.1,349.4,35.5,0.88,1,0.86,0.020761905,391.02
23625230180106,0,N36,229,0,89.6,89.6,89.6,109,109.2,109.2,418.6545455,68.7,68.4,349.4,34.2,0.88,1,0.86,0.020761905,391.02
23625280180106,1,N36,1691,0,94,95,94.6,115.6,117.6,117.4,385.8666667,2.6,3.4,342.2,34.2,0.88,1,0.86,0.020761905,440.5
23625280180106,1,N36,1691,0,94,95,94.6,115.6,117.6,117.4,385.8666667,2.6,3.4,342.2,34.2,0.88,1,0.86,0.020761905,440.5
23625280180106,1,N36,1691,0,94,95,94.6,115.6,117.6,117.4,385.8666667,2.6,3.4,342.2,34.2,0.88,1,0.86,0.020761905,440.5
23625280180106,1,N36,1691,0,94,95,94.6,115.6,117.6,117.4,385.8666667,2.6,3.4,342.2,34.2,0.88,1,0.86,0.020761905,440.5
23625280180106,1,N36,1691,0,94,95,94.6,115.6,117.6,117.4,385.8666667,2.6,3.4,342.2,34.2,0.88,1,0.86,0.020761905,440.5
23625310180106,0,N36,192,0,93.6,93.6,93.6,118.2,118.2,117.8,418.6545455,68.7,69.4,348.8,34.2,0.92,1.04,0.86,0.02,391.02
23625320180106,0,N36,224,0,93.6,93.6,92.4,117.6,117.6,116,418.6545455,68.7,69,347.8,34.2,0.86,1.04,0.86,0.020761905,391.02
23625330180106,0,N36,170,0,92.2,92.4,91.4,115.6,115.6,115.4,418.6545455,68,70.1,349.4,35.1,0.88,1,0.86,0.020761905,391.02
23625390180106,1,N36,275,0,600,601.2,441.4,600.2,603.8,435.8,403,70.1,4.6,419.8,32.9,0.88,1,0.84,0,391.02
23625390180106,1,N36,275,0,600,601.2,441.4,600.2,603.8,435.8,403,70.1,4.6,419.8,32.9,0.88,1,0.84,0,391.02
23625390180106,1,N36,275,0,600,601.2,441.4,600.2,603.8,435.8,403,70.1,4.6,419.8,32.9,0.88,1,0.84,0,391.02
23625390180106,1,N36,275,0,600,601.2,441.4,600.2,603.8,435.8,403,70.1,4.6,419.8,32.9,0.88,1,0.84,0,391.02
23625390180106,1,N36,275,0,600,601.2,441.4,600.2,603.8,435.8,403,70.1,4.6,419.8,32.9,0.88,1,0.84,0,391.02
23625540180106,0,N36,150,0,531.8,635.2,409,520.2,643.8,402.2,445,68.7,68.4,419.4,32.9,0.88,1,0.84,0.020761905,391.02
23625580190106,0,N36,191,0,616.8,629.2,412.8,618.6,637.8,408,436.2,68.7,69.6,414.4,32.9,0.86,1,0.86,0.020761905,391.02
23625650190106,0,N36,186,0,600.2,632.2,412.2,595.8,644.6,406.2,440.8,70,69.1,414.4,32,0.86,1,0.84,0.020761905,391.02
23625690190106,0,N36,190,0,607,633.8,413.2,601.8,645.8,406.8,439.6,68.7,69.7,415.6,32.9,0.86,1,0.86,0.020761905,391.02
23625780190106,0,N36,198,0,616.6,628,413.8,617.6,636,407.6,436.2,68.7,68.4,415.6,32.9,0.86,1,0.84,0.020761905,391.02
23625790190106,0,N36,185,0,600.8,631,412.8,593.4,639.8,406.2,439.6,69.9,68.1,416.2,32,0.86,1,0.84,0.02,391.02
23625800190106,0,N36,185,0,598.2,632.8,412.8,592.2,643.8,405.8,440.2,68.7,68.1,417.8,32.9,0.86,1,0.84,0.020761905,391.02
23625870190106,0,N36,254,0,631,631,417.8,640.2,640.2,411.8,433.6,68,67,416.2,32.9,0.86,1,0.86,0,391.02
23625980190106,0,N36,177,0,588.8,632.6,414.6,581.4,644.2,406.2,441.2,67.4,66.8,417.2,32,0.86,1,0.86,0.020761905,391.02
23626070190106,1,N36,182,0,618.8,637.8,416.8,619.6,651.8,407.6,438.6,67.4,66.6,414.4,32,0.86,1,0.84,0,391.02
23626070190106,1,N36,182,0,618.8,637.8,416.8,619.6,651.8,407.6,438.6,67.4,66.6,414.4,32,0.86,1,0.84,0,391.02
23626070190106,1,N36,182,0,618.8,637.8,416.8,619.6,651.8,407.6,438.6,67.4,66.6,414.4,32,0.86,1,0.84,0,391.02
23626070190106,1,N36,182,0,618.8,637.8,416.8,619.6,651.8,407.6,438.6,67.4,66.6,414.4,32,0.86,1,0.84,0,391.02
23626070190106,1,N36,182,0,618.8,637.8,416.8,619.6,651.8,407.6,438.6,67.4,66.6,414.4,32,0.86,1,0.84,0,391.02
23626090190106,0,N36,169,0,612.2,623,412,606.8,630.8,406.8,434.2,70,67.3,412.2,32.9,0.86,1,0.84,0,391.02
23626260190106,0,N36,1561,0,600.4,602.2,411,600,604,409.6,397.6,68,4.7,395.8,32.9,0.92,1,0.86,0,391.02
23626300190106,0,N36,192,0,625.2,628.6,414.4,628,636.6,405.6,433,70.1,67.8,412.2,32.9,0.86,1,0.86,0.02,391.02
23626310190106,0,N36,199,0,626.2,628.8,414.8,630.6,636.6,406,433,68,67,412.2,32.9,0.86,0.98,0.86,0.020761905,391.02
23626490190106,0,N36,142,0,554.4,622.2,413,540,625.8,402.8,442.2,70.1,68.3,411.8,32,0.86,1,0.86,0.020761905,391.02
23626500190106,0,N36,173,0,599,636,416.2,594.6,648.8,405.2,440.8,68,68.1,415.6,32.9,0.86,1,0.86,0,391.02
23626520190106,0,N36,177,0,580,631.6,415.4,568.4,640.8,404.4,442.2,68.7,67.8,413.2,32.9,0.86,1,0.86,0,391.02
23626530190106,0,N36,167,0,560.6,633,414.2,550,641.2,403.8,444.6,68.7,68.1,416.2,32.9,0.88,1,0.86,0.020761905,391.02
23626590190106,0,N36,206,0,612,629.6,416.8,608.2,640.8,407,437.8,68.7,68.5,414.4,32.9,0.86,1,0.84,0,391.02
23626610190106,0,N36,1274,0,600,601,423.2,599.8,602.2,419.2,416.2,70,3.3,402.4,32.9,0.94,1.02,0.86,0,391.02
23626630190106,0,N36,150,0,544.6,630,414,532,635,404,444.6,70,67.8,415,32.9,0.86,1,0.86,0.020761905,391.02
23626820200106,0,N36,221,0,630,630,419.2,637.2,638.2,409.8,432.6,70,68.7,413.8,32.9,0.86,0.98,0.84,0.020761905,391.02
23626830200106,0,N36,185,0,609.8,626.4,416.6,604.6,637,406.8,437.4,70,70.8,413.8,32.9,0.86,1,0.86,0.020761905,391.02
23626870200106,0,N36,201,0,624,630.2,418.2,625.2,639,408.2,435.2,70,68.4,413.2,32.9,0.86,1,0.86,0.020761905,391.02
23626880200106,0,N36,176,0,593,629,415.8,585,638,405.6,440.2,68.7,69.4,413.8,32.9,0.86,1,0.86,0.020761905,391.02
23626910200106,0,N36,190,0,611.6,632.2,417.8,611.8,643.4,407.2,438.6,67.9,66.6,414.4,32,0.84,1,0.86,0.020761905,391.02
23626980200106,0,N36,189,0,622.2,628.8,416.8,621.8,636.4,407.6,435.2,67.9,67.1,414.4,32.9,0.86,1,0.86,0,391.02
23627010200106,0,N36,220,0,630.6,632,418,637.6,642.4,408.4,434.2,68.7,70.7,413.2,32.9,0.86,1,0.84,0,391.02
23627100200106,0,N36,162,0,564.6,631.6,416.6,554.8,640.2,405.4,444,68.7,67.9,418.8,32.9,0.88,1,0.86,0,391.02
23627270200106,0,N36,190,0,610,628.8,414.8,605,639,405.2,437.4,67.9,69.4,416.6,32.9,0.86,1,0.86,0.020761905,391.02
23627280200106,0,N36,170,0,582.4,632.2,413.4,574.6,640.8,403.4,441.8,68.7,67.1,417.8,32.9,0.86,1,0.86,0.020761905,391.02
23627380200106,0,N36,251,0,623.2,623.2,419.2,632,632,409.6,427.6,68.7,68.9,413.8,32.9,0.88,1,0.86,0.020761905,391.02
23627530200106,0,N36,216,0,627,627,417.4,633.8,635.6,407.4,431.4,68.7,69.9,411.2,32.9,0.86,1,0.86,0.020761905,391.02
23627540200106,0,N36,178,0,601.8,626,415.2,596.4,636.6,404.8,437.8,68.7,69.7,413.2,32.9,0.86,1,0.86,0,391.02
23627610200106,0,N36,1158,0,600,602,420.8,600.4,602.2,417.2,413.2,68.7,3.3,401.2,32.9,0.88,0.98,0.86,0.020761905,391.02
23627620200106,0,N36,190,0,622.8,622.8,417.4,627.4,630,409.8,430.2,68,68.4,411.2,32.9,0.88,1,0.86,0.020761905,391.02
23627660200106,0,N36,211,0,626.2,626.6,417.2,630.4,634.4,407.8,431.8,70,70.5,413.2,32.9,0.86,1,0.86,0.020761905,391.02
23627700200106,0,N36,268,0,620,620,418.6,626.8,626.8,409.2,424.2,70.6,69.9,411.2,32.9,0.88,1.02,0.86,0.020761905,391.02
23627720200106,0,N36,163,0,592.8,635.2,414.8,586.2,647.4,404.8,442.2,68.7,70.4,415.6,32.9,0.86,1,0.84,0.020761905,391.02
23627780200106,0,N36,1239,0,600,602,414.4,600.2,603,411.2,398,70.6,2,400.2,32.9,0.92,1.02,0.86,0.020761905,391.02
23627820200106,0,N36,148,0,530.8,623.8,412.2,519.4,630.2,401.8,445,70,70.2,417.8,34.2,0.86,1,0.86,0.020761905,391.02
23627860200106,0,N36,156,0,533.2,640.4,413.6,522,653,403.2,446.2,70,68.3,421,32.9,0.86,1,0.86,0.020761905,391.02
23627970200106,0,N36,145,0,511.6,626.2,412.2,500.2,630.8,403.4,446.2,70.6,70.1,421.6,34.2,0.88,1.02,0.86,0.020761905,391.02
23634480310106,0,N36,1446,0,76.2,76.6,76.6,91,92,92,385.8666667,68.7,2.2,343.9466667,34.1,0.9,1,0.82,0.020761905,391.02
23634490310106,0,N36,181,0,77,77.8,77.6,92.6,93.6,93.6,418.6545455,70,68.4,343.9466667,35.4,0.88,1,0.84,0,391.02
23634530310106,0,N36,171,0,78.6,78.6,78,94.8,94.8,94.6,418.6545455,67.9,69.5,343.9466667,35,0.88,1,0.82,0.020761905,391.02
23634550310106,0,N36,153,0,77.8,78.4,78,94.2,94.2,94,418.6545455,70,68.2,385.8,35,0.86,0.98,0.8,0,391.02
23634590310106,1,N36,2593,0,77.2,77.8,77.8,91.8,92.6,92.6,385.8666667,70,2.1,343.9466667,35.4,0.84,1,0.84,0.020761905,391.02
23634590310106,1,N36,2593,0,77.2,77.8,77.8,91.8,92.6,92.6,385.8666667,70,2.1,343.9466667,35.4,0.84,1,0.84,0.020761905,391.02
23634590310106,1,N36,2593,0,77.2,77.8,77.8,91.8,92.6,92.6,385.8666667,70,2.1,343.9466667,35.4,0.84,1,0.84,0.020761905,391.02
23634590310106,1,N36,2593,0,77.2,77.8,77.8,91.8,92.6,92.6,385.8666667,70,2.1,343.9466667,35.4,0.84,1,0.84,0.020761905,391.02
23634590310106,1,N36,2593,0,77.2,77.8,77.8,91.8,92.6,92.6,385.8666667,70,2.1,343.9466667,35.4,0.84,1,0.84,0.020761905,391.02
23634660310106,1,N36,7165,0,66.8,67,66.6,79.8,80.4,80.4,385.8666667,2.3,4.4,343.9466667,3,0.9,0,0.905625,0.020761905,440.5
23634660310106,1,N36,7165,0,66.8,67,66.6,79.8,80.4,80.4,385.8666667,2.3,4.4,343.9466667,3,0.9,0,0.905625,0.020761905,440.5
23634660310106,1,N36,7165,0,66.8,67,66.6,79.8,80.4,80.4,385.8666667,2.3,4.4,343.9466667,3,0.9,0,0.905625,0.020761905,440.5
23634660310106,1,N36,7165,0,66.8,67,66.6,79.8,80.4,80.4,385.8666667,2.3,4.4,343.9466667,3,0.9,0,0.905625,0.020761905,440.5
23634660310106,1,N36,7165,0,66.8,67,66.6,79.8,80.4,80.4,385.8666667,2.3,4.4,343.9466667,3,0.9,0,0.905625,0.020761905,440.5
23634670310106,1,N36,15092,0,63.6,64.6,64.6,76.6,79.2,79.2,385.8666667,68.7,4.7,343.9466667,35.5,0.88,1,0.82,0.020761905,391.02
23634670310106,1,N36,15092,0,63.6,64.6,64.6,76.6,79.2,79.2,385.8666667,68.7,4.7,343.9466667,35.5,0.88,1,0.82,0.020761905,391.02
23634670310106,1,N36,15092,0,63.6,64.6,64.6,76.6,79.2,79.2,385.8666667,68.7,4.7,343.9466667,35.5,0.88,1,0.82,0.020761905,391.02
23634670310106,1,N36,15092,0,63.6,64.6,64.6,76.6,79.2,79.2,385.8666667,68.7,4.7,343.9466667,35.5,0.88,1,0.82,0.020761905,391.02
23634670310106,1,N36,15092,0,63.6,64.6,64.6,76.6,79.2,79.2,385.8666667,68.7,4.7,343.9466667,35.5,0.88,1,0.82,0.020761905,391.02
23634680310106,1,N36,2501,0,63,64.2,64.2,80.6,81.6,81.6,385.8666667,70,3.4,343.9466667,35.5,0.88,1.02,0.8,0.020761905,391.02
23634680310106,1,N36,2501,0,63,64.2,64.2,80.6,81.6,81.6,385.8666667,70,3.4,343.9466667,35.5,0.88,1.02,0.8,0.020761905,391.02
23634680310106,1,N36,2501,0,63,64.2,64.2,80.6,81.6,81.6,385.8666667,70,3.4,343.9466667,35.5,0.88,1.02,0.8,0.020761905,391.02
23634680310106,1,N36,2501,0,63,64.2,64.2,80.6,81.6,81.6,385.8666667,70,3.4,343.9466667,35.5,0.88,1.02,0.8,0.020761905,391.02
23634680310106,1,N36,2501,0,63,64.2,64.2,80.6,81.6,81.6,385.8666667,70,3.4,343.9466667,35.5,0.88,1.02,0.8,0.020761905,391.02
23634750310106,0,N36,150,0,68.6,69.6,69.2,85.4,87.2,87,418.6545455,68.7,69.4,385.8,34.1,0.88,1,0.82,0,391.02
23634760310106,0,N36,269,0,69.8,70,70,88,88.6,88.6,418.6545455,68.7,68.9,343.9466667,34.1,0.9,1.02,0.82,0,391.02
23634770310106,0,N36,170,0,70,71,70.6,88.6,89.8,89.8,418.6545455,67.9,68.4,343.9466667,34.1,0.88,1,0.82,0.020761905,391.02
23634820310106,0,N36,202,0,73,73.6,73.6,93.4,93.4,93.4,418.6545455,68.7,69.7,343.9466667,35,0.88,1,0.82,0.02,391.02
23634880310106,0,N36,196,0,73,73.2,73,93.6,94,94,418.6545455,68.7,70.1,343.9466667,35.4,0.88,1,0.84,0.020761905,391.02
23634890310106,0,N36,203,0,73.2,73.4,73,94.4,94.4,93,418.6545455,68.7,69.8,343.9466667,35.4,0.88,1,0.82,0.020761905,391.02
23739460160106,0,N37,282,0,600,600.2,406.8,600,600,392.2,407.8,59.5,4.2,396.4,46.1,1.06,0,0.88,0.020761905,443.4
23739480160106,0,N37,303,0,600,600.6,409,600,600,393.6,409,3,70.5,398.6,44.8,1.06,0.02,0.88,0.020761905,443.4
23739490160106,0,N37,275,0,599.8,600.2,409.8,600.8,600.8,394.2,411.8,58.8,70.3,400.8,46.1,1.06,0,0.88,0.020761905,444
23739540160106,0,N37,253,0,605,605,411,608.8,608.8,395,416.6,58.8,71.1,404.6,46,1.06,0.02,0.88,0.020761905,441.8
23739550160106,0,N37,250,0,607.8,607.8,411.2,612,612,395.4,418.8,58.5,71.1,405.8,44.8,1.06,0,0.88,0.020761905,441.8
23739630160106,0,N37,225,0,621,621,411.6,624,624,395.8,423.2,58.8,70.3,407.8,46.1,1.06,0,0.88,0.020761905,438.5
23739640160106,0,N37,265,0,608,608,412.2,612.2,612.2,396.6,418.8,58.8,71.1,409,46.1,1.06,0.02,0.88,0.020761905,442.3
23739660160106,0,N37,240,0,617.8,617.8,412.4,621,621,396.6,422.6,58.8,70.3,409,46.1,1.06,0.02,0.88,0.020761905,439.6
23739670160106,0,N37,239,0,615,615,412.8,619,619,396.8,422.2,58.2,71.6,410.2,46.1,1.06,0,0.88,0.020761905,440.7
23739690160106,0,N37,252,0,612.2,612.2,413.2,616.2,616.2,397,421.6,3,70.3,410.6,46.6,1.06,0.02,0.88,0.020761905,441.8
23739740160106,0,N37,206,0,607.2,607.2,411.6,611,611,398.6,418.2,3.1,4.1,411.2,46.6,1.06,0.02,0.88,0.020761905,443.4
23739770160106,0,N37,172,0,632.8,634.6,412.6,630,634.2,397,433,3.1,70.3,417.8,46.7,1.06,0,0.88,0.020761905,430.3
23739920160106,0,N37,215,0,631.2,631.2,414.8,633.6,633.6,399.8,429.2,58.8,70.3,417.8,46.1,1.06,0.02,0.88,0.020761905,436.8
23739930160106,0,N37,243,0,631,631,413.8,632.2,632.2,398.6,429.2,60.1,71.1,416.2,46.1,1.06,0.02,0.88,0.020761905,435.8
23739940160106,0,N37,200,0,632.6,633.4,413.2,630,633.2,398.4,433,1.8,71.1,416.2,46.1,1.06,0,0.88,0.020761905,431.4
23739980160106,0,N37,184,0,621,632.6,412.8,615.8,632,397.6,435.8,3.2,71.1,415.6,46,1.04,0.02,0.88,0.020761905,428.1
23739990160106,0,N37,184,0,635.6,636.4,414,634,636.8,398.8,433.6,58.8,71.1,417.2,46.1,1.04,0,0.88,0.020761905,431.4
23740000160106,0,N37,209,0,632.6,632.6,414.6,633.8,633.8,398.8,430.2,58.8,71.6,417.2,46,1.06,0.02,0.88,0.020761905,435.8
23740020160106,1,N37,2028,0,599.4,631,630,599,630,629.6,375.2,3.2,4.1,383.2,46.6,1.08,0,0.88,0.020761905,434.7
23740020160106,1,N37,2028,0,599.4,631,630,599,630,629.6,375.2,3.2,4.1,383.2,46.6,1.08,0,0.88,0.020761905,434.7
23740020160106,1,N37,2028,0,599.4,631,630,599,630,629.6,375.2,3.2,4.1,383.2,46.6,1.08,0,0.88,0.020761905,434.7
23740020160106,1,N37,2028,0,599.4,631,630,599,630,629.6,375.2,3.2,4.1,383.2,46.6,1.08,0,0.88,0.020761905,434.7
23740020160106,1,N37,2028,0,599.4,631,630,599,630,629.6,375.2,3.2,4.1,383.2,46.6,1.08,0,0.88,0.020761905,434.7
23740040160106,0,N37,220,0,605.8,605.8,411.6,611,611,396.8,417.8,3.1,71.4,405.8,46,1.06,0.02,0.88,0.020761905,442.9
23740120160106,0,N37,209,0,626,626,414.2,628.2,628.2,398.2,426.6,4.3,71.1,416.2,46,1.06,0.02,0.88,0.020761905,438.5
23740210160106,0,N37,214,0,625,625,413.6,626.8,626.8,398.2,425.4,3,70.3,411.2,46,1.06,0,0.88,0.020761905,438.5
23740220160106,0,N37,242,0,614.8,614.8,414.2,618.8,618.8,398.8,422.6,1.8,71.1,411.2,44.7,1.06,0,0.88,0.020761905,441.8
23740270160106,0,N37,188,0,631,633.6,413.8,628,632.8,398.2,433.6,58.2,70.7,417.2,46,1.06,0,0.88,0.020761905,430.8
23740360160106,0,N37,150,0,552.8,639.6,411.6,551.4,638,396.2,443.4,58.8,69.1,422.6,45.2,1.06,0,0.88,0.020761905,421.5
23740380160106,0,N37,170,0,601.6,643.8,414,601,646.6,398.4,440.8,57.5,71.1,423.2,46,1.06,0,0.88,0.020761905,423.2
23740400160106,0,N37,165,0,589.8,635.8,413.2,588,635.8,397.8,440.2,3.1,69.8,422.6,46,1.06,0.02,0.88,0.020761905,424.3
23740510160106,0,N37,164,0,586.8,636,412.8,584.6,636,397.4,440.8,58.8,70.3,419.4,46,1.06,0.02,0.88,0.020761905,423.7
23740530160106,0,N37,159,0,588.8,635.8,413.2,586.6,636.2,397.8,440.8,59.5,70.3,422.2,44.7,1.06,0.02,0.88,0.020761905,424.3
23740580160106,0,N37,158,0,572.2,635,412.8,570,634.8,397.6,442.2,3,71.1,422.2,46,1.06,0.02,0.9,0.020761905,423.7
23740630170106,1,N37,282,0,603,603,413.8,607.6,607.6,398.6,418.2,59.5,71.1,407.8,46,1.06,0.02,0.88,0.020761905,444.5
